batter_name_id,batter,batter_name_new,pitch,pa,ab,game_year,out_zone_swing%,zone_swing%,swing%,zone%,out_zone_contact%,zone_contact%,contact%,first_pitch_strike%,first_pitch_swing%,swstr%,cstr%,csw%,out_zone_swing%_std,zone_swing%_std,swing%_std,out_zone_contact%_std,zone_contact%_std,contact%_std,first_pitch_swing%_std,swstr%_std,cstr%_std,csw%_std,out_zone_swing%_std_percentile,zone_swing%_std_percentile,swing%_std_percentile,out_zone_contact%_std_percentile,zone_contact%_std_percentile,contact%_std_percentile,first_pitch_swing%_std_percentile,swstr%_std_percentile,cstr%_std_percentile,csw%_std_percentile
Trevor Story_596115_2023,596115,Trevor Story,640,168,158,2023,29.9,70.2,50.8,51.9,51.1,75.1,68.3,52.4,34.5,16.1,15.9,32.0,0.08368370877862334,0.3849492465156022,0.3758356707937697,-0.14279935148145426,-0.5479871417347727,-0.47341361948462124,0.28079905521149107,0.5764307836678801,-0.16238403056154804,0.37456678181375064,42,68,69,41,17,26,63,24,46,77
Trey Cabbage_663550_2023,663550,Trey Cabbage,215,56,53,2023,47.9,85.7,65.1,45.6,26.8,63.1,48.6,60.0,58.2,33.5,6.0,39.5,2.0564072728792158,2.2707480220844265,2.469072778543102,-1.8588460172150185,-1.7558819642745012,-2.6268115594809744,2.4142296720243177,4.075479675977308,-2.0649401338971365,1.7648863340760321,3,99,98,4,3,2,98,2,1,96
Trey Mancini III_641820_2023,641820,Trey Mancini III,1050,262,237,2023,31.2,68.9,49.5,48.7,50.6,75.3,67.3,51.3,31.8,16.2,15.5,31.7,0.22615818840811064,0.22678547824208825,0.18554138827110353,-0.178108953657042,-0.5278555613591102,-0.582723159585959,0.03774999759990331,0.5965402600604626,-0.23925498423167288,0.3189539997232593,36,59,60,40,17,22,50,23,41,75
Tristan Gray_656484_2023,656484,Tristan Gray,21,5,5,2023,44.4,91.7,71.4,57.1,50.0,90.9,80.0,40.0,80.0,14.3,0.0,14.3,1.6728221354152115,3.000734644885262,3.3912681476914113,-0.2204804762677474,1.0424077079425387,0.8055079997010308,4.376625766814175,0.21446020860138737,-3.2180044389490083,-2.9065873615252333,4,99,99,37,94,83,99,38,1,1
Triston Casas_671213_2023,671213,Triston Casas,2062,496,426,2023,22.5,66.4,43.6,48.2,56.2,77.6,71.9,45.6,27.1,12.3,15.5,27.8,-0.7273248675738422,-0.07737561459159312,-0.6781018939471525,0.21735859070954078,-0.29634238703899574,-0.0798992751198044,-0.385335398983231,-0.18772931925027106,-0.23925498423167288,-0.40401216745312685,82,44,21,58,28,44,33,55,41,32
Tucker Barnhart_571466_2023,571466,Tucker Barnhart,503,123,109,2023,26.0,65.1,47.1,54.1,46.7,84.2,74.7,63.4,36.6,11.9,19.1,31.0,-0.34373973010983816,-0.2355393828651088,-0.1657711333092039,-0.45352385062662626,0.3679997653578562,0.22616743716394103,0.4698372111316151,-0.26816722482060285,0.4525835987994505,0.18919084151211313,67,37,43,27,66,58,72,60,77,67
Tucupita Marcano_672779_2023,672779,Tucupita Marcano,731,220,202,2023,27.8,72.5,51.8,53.8,69.1,89.5,84.4,42.2,41.3,8.1,14.4,22.4,-0.14646737369977886,0.6647774519225887,0.5222158881188979,1.1283463268397038,0.901486645312903,1.2864699761469176,0.8929226077147491,-1.0323273277387541,-0.450650106824516,-1.40504224508197,56,80,74,90,92,94,86,89,28,3
Ty France_664034_2023,664034,Ty France,2425,664,586,2023,32.9,74.3,53.2,49.0,57.7,87.5,78.1,47.4,31.8,11.6,12.9,24.6,0.4124709694620554,0.883773438762839,0.7271481923740781,0.323287397236304,0.7001708415562815,0.5978198735084884,0.03774999759990331,-0.32849565399835173,-0.738916183087484,-0.9972151764183668,29,86,83,64,84,75,50,64,14,8
Tyler Cropley_680418_2023,680418,Tyler Cropley,38,7,6,2023,37.5,81.8,63.2,57.9,50.0,72.2,66.7,71.4,42.9,21.1,10.5,31.6,0.9166114358433181,1.796256717263883,2.1909503656253597,-0.2204804762677474,-0.8398950571818731,-0.6483088836467611,1.0369516788919864,1.5819046032970263,-1.2001419051082327,0.3004164056930959,14,97,98,37,11,20,89,5,4,74
Tyler Fitzgerald_666149_2023,666149,Tyler Fitzgerald,147,34,32,2023,16.9,67.1,44.9,55.8,45.5,80.0,74.2,58.8,32.4,11.6,19.0,30.6,-1.3410610875162488,0.007789491401836284,-0.48780761142448625,-0.538266895848037,-0.05476342253104931,0.17151266711327215,0.09176089929136708,-0.32849565399835173,0.433365860381919,0.11504046539145837,96,49,28,24,39,55,53,64,76,61
Tyler Freeman_671289_2023,671289,Tyler Freeman,636,167,152,2023,29.5,65.1,47.6,50.9,68.5,88.2,82.2,55.0,31.4,8.5,18.1,26.6,0.0398454073541659,-0.2355393828651088,-0.0925810246466398,1.085974804228999,0.7706313728710993,1.045988987923974,0.0017427298055938103,-0.9518894221684222,0.2604062146241385,-0.6264632958150917,45,37,48,90,86,90,49,87,68,21
Tyler Heineman_623168_2023,623168,Tyler Heineman,181,47,38,2023,30.3,63.0,47.0,50.8,70.4,82.8,78.8,50.0,35.4,9.9,16.6,26.5,0.12752201020308118,-0.49103470084540046,-0.18040915504171692,1.2201512924962328,0.22707870272822056,0.6743365515794252,0.3618154077486869,-0.6703567526722612,-0.027859861638829447,-0.6450008898452557,41,26,42,92,58,79,67,78,54,20
Tyler Naquin_571980_2023,571980,Tyler Naquin,39,8,8,2023,42.9,66.7,53.8,46.2,44.4,33.3,38.1,50.0,25.0,33.3,15.4,48.7,1.5084285050734956,-0.0408762834515517,0.8149763227691542,-0.6159480206343302,-4.755487440248163,-3.774561730545021,-0.574373554903355,4.035260723192142,-0.258472722649204,3.470344984851098,6,45,86,22,1,1,27,2,40,98
Tyler Nevin_663527_2023,663527,Tyler Nevin,464,111,95,2023,22.4,69.9,46.6,50.9,58.8,83.0,77.3,56.8,30.6,10.6,17.5,28.0,-0.7382844429299568,0.3484499153755608,-0.23896124197176796,0.4009685220225966,0.24721028310388302,0.5103722414274185,-0.07027180578302455,-0.5295904179241809,0.14509978411895105,-0.36693697939279946,82,65,38,69,59,71,45,73,62,34
Tyler O'Neill_641933_2023,641933,Tyler O'Neill,1042,266,238,2023,24.7,66.6,44.9,48.3,50.4,80.9,72.2,52.6,30.8,12.5,16.8,29.3,-0.48621420973932544,-0.05304272716489999,-0.48780761142448625,-0.1922327945272773,0.03582868915943096,-0.04710641308940337,-0.05226817188586996,-0.14751036646510537,0.01057561519623281,-0.12594825700067055,74,45,28,39,45,46,46,53,56,47
Tyler Soderstrom_691016_2023,691016,Tyler Soderstrom,519,138,125,2023,30.5,70.4,49.7,48.2,41.5,79.0,67.1,47.8,30.4,16.4,15.4,31.8,0.1494411609153099,0.40928213394229707,0.21481743173612958,-0.820743713252739,-0.15542132440936007,-0.6045850676062269,-0.08827543968017947,0.6367592128456283,-0.258472722649204,0.3374915937534233,40,69,61,15,35,22,44,22,40,76
Tyler Stephenson_663886_2023,663886,Tyler Stephenson,2050,513,463,2023,22.3,62.4,42.5,50.4,46.7,80.3,71.6,54.1,27.0,12.1,19.1,31.2,-0.7492440182860709,-0.5640333631254841,-0.8391201330047937,-0.45352385062662626,-0.02456605196755636,-0.11269213715020696,-0.3943372159318085,-0.22794827203543713,0.4525835987994505,0.2262660295724405,83,23,16,27,41,42,32,57,77,69
Tyler Wade_642180_2023,642180,Tyler Wade,205,54,51,2023,28.0,57.1,43.9,54.6,53.8,85.9,76.7,49.1,32.7,10.2,22.4,32.7,-0.12454822298755013,-1.2088548799328884,-0.6341878287496144,0.04787250026671922,0.5391181985509849,0.44478651736661656,0.11876635013709945,-0.6100283234945127,1.0867689665779794,0.5043299400248974,55,8,23,50,75,68,54,76,94,81
Tyrone Taylor_621438_2023,621438,Tyrone Taylor,889,243,231,2023,34.6,67.5,51.9,52.5,54.1,84.8,75.1,55.8,35.1,12.9,16.5,29.5,0.5987837505160005,0.056455266255226,0.5368539098514109,0.06905826157207216,0.4283945064848421,0.2698912532044752,0.3348099569029552,-0.0670724608947736,-0.04707760005636092,-0.08887306894034316,22,52,75,50,70,61,65,50,52,50
Vaughn Grissom_687093_2023,687093,Vaughn Grissom,289,80,75,2023,33.8,73.7,55.4,54.0,55.6,89.6,80.0,50.0,38.8,11.1,13.8,24.9,0.5111071476670849,0.8107747764827561,1.0491846704893595,0.17498706809883538,0.9115524355007335,0.8055079997010308,0.6678771840003159,-0.42904303596126636,-0.5659565373297031,-0.9416023943278761,25,85,91,56,92,83,80,69,21,8
Victor Caratini_605170_2023,605170,Victor Caratini,805,226,201,2023,22.7,66.0,45.3,52.3,58.6,85.3,78.9,41.0,30.0,9.6,17.5,27.1,-0.7054057168616135,-0.12604138944498283,-0.4292555244944352,0.3868446811523618,0.47872345742399747,0.68526750558956,-0.12428270747448865,-0.7306851818500102,0.14509978411895105,-0.533775325664273,81,42,30,68,72,79,43,80,62,25
Victor Robles_645302_2023,645302,Victor Robles,454,126,107,2023,29.2,79.9,53.1,47.1,65.7,83.0,78.0,44.4,47.6,11.7,9.7,21.4,0.006966681285822615,1.5650942867102862,0.7125101706415652,0.8882410320457078,0.24721028310388302,0.5868889194983553,1.460037075475121,-0.30838617760576886,-1.3538838124484824,-1.5904181853836075,46,96,82,85,59,75,95,62,3,2
Vidal Bruján_660644_2023,660644,Vidal Bruján,299,84,76,2023,31.8,75.2,52.8,48.5,71.4,79.8,77.2,49.4,44.7,12.0,14.0,26.1,0.2919156405447972,0.993271432182965,0.668596105444026,1.2907704968474083,-0.07489500290671175,0.49944128741728544,1.1989843839663787,-0.24805774842801998,-0.5275210604946409,-0.7191512659659105,33,89,80,93,38,71,92,59,23,17
Vinnie Pasquantino_686469_2023,686469,Vinnie Pasquantino,1013,257,231,2023,33.7,60.9,46.5,47.0,69.1,91.0,82.6,51.6,23.6,8.1,17.9,26.0,0.5001475723109711,-0.746530018825693,-0.253599263704281,1.1283463268397038,1.0524734981303692,1.0897128039645083,-0.7003989921834375,-1.0323273277387541,0.22197073778907556,-0.7376888599960745,26,17,37,90,94,91,21,89,66,16
Vinny Capra_681962_2023,681962,Vinny Capra,83,21,18,2023,22.5,46.5,34.9,51.8,55.6,85.0,75.9,52.4,4.8,8.4,25.3,33.7,-0.7273248675738422,-2.4984979135476975,-1.951609784675768,0.17498706809883538,0.44852608686050455,0.35733888528554664,-2.392740578515975,-0.9719988985610051,1.6440833806863846,0.689705880326535,82,1,2,56,71,65,2,88,98,86
Vladimir Guerrero Jr._665489_2023,665489,Vladimir Guerrero Jr.,2441,675,600,2023,30.5,73.9,50.6,46.2,59.5,85.4,77.0,44.3,41.6,11.6,12.9,24.5,0.1494411609153099,0.835107663909451,0.34655962732874473,0.4504019650684197,0.4887892476118294,0.47757937939701756,0.9199280585604814,-0.32849565399835173,-0.738916183087484,-1.0157527704485307,40,85,68,71,73,69,87,64,14,7
Wade Meckler_685133_2023,685133,Wade Meckler,271,63,55,2023,19.0,54.3,35.8,47.6,25.9,75.7,61.9,62.5,28.1,13.7,23.6,37.3,-1.1109100050378462,-1.549515303906612,-1.8198675890831528,-1.9224033011310766,-0.48759240060778536,-1.1729946761331826,-0.29531722949745776,0.09380335024588955,1.3173818275883544,1.357059265412429,92,4,3,4,18,8,37,42,96,96
Wander Franco_677551_2023,677551,Wander Franco,1901,487,441,2023,28.0,63.0,45.2,49.2,74.1,90.3,85.2,51.8,24.2,6.7,17.6,24.3,-0.12454822298755013,-0.49103470084540046,-0.4438935462269472,1.4814423485955812,0.9820129668155514,1.3739176082279876,-0.6463880904919737,-1.3138599972349148,0.16431752253648252,-1.0528279585088582,55,26,30,95,93,95,23,95,63,6
Weston Wilson_642215_2023,642215,Weston Wilson,96,22,16,2023,17.0,65.1,38.5,44.8,55.6,75.0,70.3,36.4,27.3,11.5,14.6,26.0,-1.3301015121601343,-0.2355393828651088,-1.4246410023053064,0.17498706809883538,-0.5580529319226032,-0.25479453928194573,-0.3673317650860764,-0.3486051303909346,-0.41221462998945374,-0.7376888599960745,96,37,5,56,16,35,34,65,31,16
Whit Merrifield_593160_2023,593160,Whit Merrifield,2200,588,545,2023,32.4,69.6,51.1,50.3,68.4,86.1,80.5,54.3,34.3,10.0,15.9,25.9,0.3576730926814834,0.31195058423551764,0.4197497359913088,1.0789128837938817,0.5592497789266458,0.8601627697516997,0.2627954213143362,-0.6502472762796784,-0.16238403056154804,-0.7562264540262386,30,63,71,90,76,85,62,77,46,15
Wil Myers_571976_2023,571976,Wil Myers,552,141,127,2023,30.0,57.0,43.3,49.3,46.4,72.3,63.2,46.5,22.5,15.9,20.1,36.1,0.09464328413473791,-1.2210213236462357,-0.7220159591446915,-0.4747096119319792,-0.8298292669940425,-1.0308922740014432,-0.7994189786177882,0.5362118308827141,0.6447609829747625,1.1346081370504648,42,8,20,26,11,10,19,25,84,93
Will Benson_666181_2023,666181,Will Benson,1368,326,284,2023,19.1,66.2,42.8,50.2,44.6,75.4,68.5,47.4,28.9,13.5,16.4,29.9,-1.0999504296817317,-0.10170850201828797,-0.7952060678072557,-0.6018241797640949,-0.5177897711712782,-0.4515517114643534,-0.22330269390883936,0.053584397460723854,-0.06629533847389239,-0.01472269281968842,92,43,18,23,17,27,40,44,51,54
Will Brennan_686823_2023,686823,Will Brennan,1610,452,431,2023,39.3,72.9,56.6,51.7,71.1,87.1,81.8,48.3,36.6,10.3,13.5,23.9,1.1138837922533769,0.7134432267759785,1.2248409312795137,1.2695847355420549,0.6599076808049565,1.0022651718834386,0.4698372111316151,-0.5899188471019295,-0.6236097525822968,-1.1269783346295137,11,82,93,92,81,89,72,75,18,5
Will Smith_669257_2023,669257,Will Smith,2292,551,463,2023,24.7,68.0,45.7,48.5,72.3,83.7,80.5,50.0,28.4,8.9,16.5,25.4,-0.48621420973932544,0.11728748482196227,-0.3707034375643831,1.3543277807634655,0.3176708144187008,0.8601627697516997,-0.268311778651726,-0.8714515165980905,-0.04707760005636092,-0.8489144241770573,74,54,33,94,64,85,38,85,52,11
Willi Castro_650489_2023,650489,Willi Castro,1586,406,356,2023,34.7,69.3,51.6,48.7,52.1,82.6,72.1,54.3,34.8,14.4,15.2,29.6,0.6097433258721151,0.27545125309547625,0.4929398446538729,-0.07218014713027879,0.20694712235255813,-0.05803736709953808,0.3078045060572228,0.2345696849939702,-0.2969081994842666,-0.07033547491017915,22,62,73,45,57,46,64,37,38,51
William Contreras_661388_2023,661388,William Contreras,2419,608,539,2023,25.2,62.6,43.2,48.1,55.7,79.1,72.0,49.8,28.8,12.1,18.7,30.8,-0.4314163329587534,-0.5397004756987893,-0.7366539808772036,0.18204898853395304,-0.14535553422152958,-0.06896832110967123,-0.2323045108574165,-0.22794827203543713,0.3757126451293253,0.15211565345178574,70,24,20,56,35,45,39,57,73,64
Willie Calhoun_641432_2023,641432,Willie Calhoun,562,148,134,2023,22.1,57.3,39.7,50.0,72.6,88.8,84.3,43.5,16.3,6.2,19.2,25.4,-0.7711631689982996,-1.1845219925061943,-1.248984741515152,1.375513542068818,0.8310261139980852,1.2755390221367828,-1.3575316294295825,-1.4144073791978293,0.47180133721698125,-0.8489144241770573,83,8,8,94,89,94,6,97,78,11
Willson Contreras_575929_2023,575929,Willson Contreras,1950,494,428,2023,31.1,68.2,48.5,46.8,52.6,80.6,71.0,48.4,35.0,14.1,14.5,28.6,0.21519861305199647,0.14162037224865712,0.03916117094597535,-0.03687054495469105,0.005631318595936584,-0.178277861211009,0.32580813995437774,0.17424125581622132,-0.43143236840698485,-0.2557114152118167,36,55,54,46,43,39,65,40,29,40
Willy Adames_642715_2023,642715,Willy Adames,2596,636,554,2023,31.0,71.5,50.0,47.0,48.2,79.2,69.0,52.0,33.0,15.5,13.7,29.2,0.20423903769588192,0.5431130147891162,0.2587314969336676,-0.347595044099863,-0.13528974403369765,-0.39689694141368453,0.14577180098283118,0.4557739253123823,-0.5851742757472346,-0.14448585103083456,37,75,63,31,35,29,55,28,20,46
Wilmer Flores_527038_2023,527038,Wilmer Flores,1875,452,404,2023,25.8,62.7,44.9,51.8,72.1,88.8,84.2,58.1,22.7,7.1,20.1,27.2,-0.3656588808220669,-0.5275340319854419,-0.48780761142448625,1.3402039398932302,0.8310261139980852,1.2646080681266498,-0.7814153447206336,-1.2334220916645833,0.6447609829747625,-0.5152377316341096,68,24,28,94,89,94,19,94,84,26
Wilyer Abreu_677800_2023,677800,Wilyer Abreu,361,85,76,2023,25.8,63.7,44.6,49.6,53.2,74.6,68.3,56.5,20.0,14.1,18.0,32.1,-0.3656588808220669,-0.40586959485196933,-0.5317216766220243,0.005500977656014338,-0.598316092673928,-0.47341361948462124,-1.0244644023322214,0.17424125581622132,0.24118847620660702,0.39310437584391467,68,29,26,48,16,26,14,40,67,78
Xander Bogaerts_593428_2023,593428,Xander Bogaerts,2644,664,595,2023,25.8,59.1,42.6,50.5,62.9,86.7,79.6,53.9,17.9,8.7,21.7,30.4,-0.3656588808220669,-0.9655260056659433,-0.8244821112722807,0.6905072598624161,0.6196445200536331,0.761784183660495,-1.2135025582523453,-0.9116704693832566,0.9522447976552612,0.07796527733113034,68,12,17,79,79,81,9,86,92,60
Xavier Edwards_669364_2023,669364,Xavier Edwards,298,83,77,2023,27.7,74.5,52.3,52.7,56.4,87.2,79.5,47.6,34.5,10.7,15.8,26.5,-0.1574269490558934,0.9081063261895338,0.595405996781462,0.23148243157977558,0.6699734709927885,0.7508532296503619,0.28079905521149107,-0.5094809415315981,-0.18160176897907915,-0.6450008898452557,57,87,78,59,81,81,63,72,45,20
Yainer Diaz_673237_2023,673237,Yainer Diaz,1298,376,354,2023,43.3,76.8,58.6,45.8,58.4,81.8,72.4,50.7,45.9,16.2,10.9,27.1,1.552266806497953,1.1879345315965204,1.51760136592977,0.37272084028212654,0.12642080084990978,-0.02524450506913551,1.3070061873493062,0.5965402600604626,-1.1232709514381078,-0.533775325664273,6,92,95,67,51,48,93,23,5,25
Yan Gomes_543228_2023,543228,Yan Gomes,1586,415,379,2023,37.4,68.4,52.5,48.6,62.6,83.5,75.8,49.0,25.7,12.7,15.5,28.2,0.9056518604872035,0.165953259675352,0.624682040246488,0.6693214985570637,0.2975392340430384,0.3464079312754119,-0.5113608362633137,-0.10729141367993966,-0.23925498423167288,-0.32986179133247207,15,56,78,78,62,64,29,52,41,36
Yandy Díaz_650490_2023,650490,Yandy Díaz,2357,599,524,2023,19.7,65.5,42.6,49.9,58.4,88.6,81.6,50.6,23.2,7.8,18.1,26.0,-1.0341929775450456,-0.1868736080117191,-0.8244821112722807,0.37272084028212654,0.8108945336224227,0.9804032638631707,-0.736406259977747,-1.0926557569165027,0.2604062146241385,-0.7376888599960745,90,39,17,67,88,88,20,90,68,16
Yasmani Grandal_518735_2023,518735,Yasmani Grandal,1641,404,363,2023,26.1,62.2,44.7,51.6,56.0,82.5,75.1,47.4,24.0,11.2,18.9,30.0,-0.3327801547537236,-0.5883662505521782,-0.5170836548895112,0.20323474983930548,0.1968813321647276,0.2698912532044752,-0.6643917243891283,-0.4089335595686835,0.41414812196438755,0.0038149012104755956,66,22,27,58,57,61,23,68,74,55
Yonathan Daza_602074_2023,602074,Yonathan Daza,275,80,74,2023,43.9,72.4,57.1,46.2,61.5,93.5,80.3,61.3,40.0,11.3,14.2,25.5,1.6180242586346396,0.6526110082092421,1.2980310399420778,0.5916403737707706,1.3041182528261461,0.8383008617314318,0.775898987383244,-0.3888240831761003,-0.4890855836595786,-0.8303768301468932,5,80,94,75,97,84,83,67,25,12
Yonny Hernández_660634_2023,660634,Yonny Hernández,111,27,22,2023,15.7,61.7,40.5,54.1,50.0,75.7,71.1,37.0,14.8,11.7,20.7,32.4,-1.4725759917896215,-0.6491984691189144,-1.13188056765505,-0.2204804762677474,-0.48759240060778536,-0.16734690720087583,-1.4925588836582424,-0.30838617760576886,0.7600674134799492,0.4487171579344054,97,20,10,37,18,39,5,62,88,80
Yordan Alvarez_670541_2023,670541,Yordan Alvarez,1908,490,409,2023,26.3,63.7,43.7,46.6,58.6,86.6,77.6,43.4,32.1,9.8,16.3,26.1,-0.31086100404149486,-0.40586959485196933,-0.6634638722146394,0.3868446811523618,0.6095787298658012,0.5431651034578195,0.06475544844563536,-0.6904662290648441,-0.08551307689142318,-0.7191512659659105,65,29,22,68,78,73,52,79,50,17
Yoán Moncada_660162_2023,660162,Yoán Moncada,1390,356,333,2023,29.6,65.8,46.8,47.7,47.9,79.8,69.3,53.2,28.4,14.4,16.8,31.2,0.05080498271028046,-0.15037427687167768,-0.20968519850674297,-0.368780805405216,-0.07489500290671175,-0.3641040793832835,-0.268311778651726,0.2345696849939702,0.01057561519623281,0.2262660295724405,44,41,40,30,38,30,38,37,56,69
Yu Chang_644374_2023,644374,Yu Chang,379,112,105,2023,36.4,70.3,53.8,51.5,31.3,81.0,64.7,57.4,32.4,19.0,16.4,35.4,0.7960561069260594,0.39711569022894877,0.8149763227691542,-1.5410595976347288,0.045894479347261465,-0.8669279638494366,0.09176089929136708,1.1596055990527845,-0.06629533847389239,1.004844978839318,16,68,86,5,46,14,53,10,51,91
Yuli Gurriel Jr._493329_2023,493329,Yuli Gurriel Jr.,1189,326,298,2023,30.5,63.1,46.8,49.9,72.0,89.8,84.0,51.2,27.5,7.5,19.4,26.9,0.1494411609153099,-0.47886825713205305,-0.20968519850674297,1.3331420194581132,0.9316840158763959,1.2427461601063818,-0.3493281311889218,-1.1529841860942516,0.5102368140520435,-0.570850513724601,40,27,40,94,92,93,35,92,79,24
Zach McKinstry_656716_2023,656716,Zach McKinstry,2096,514,460,2023,26.6,67.4,47.3,50.7,59.6,87.6,79.8,49.0,27.1,9.5,16.5,26.0,-0.2779822779731516,0.04428882254187943,-0.13649508984417888,0.4574638855035373,0.710236631744112,0.7836460916807629,-0.385335398983231,-0.7507946582425931,-0.04707760005636092,-0.7376888599960745,64,51,45,71,84,82,33,81,52,16
Zach Neto_687263_2023,687263,Zach Neto,1288,329,289,2023,26.1,69.3,47.9,50.4,46.1,80.7,71.3,52.4,36.7,13.7,16.1,29.9,-0.3327801547537236,0.27545125309547625,-0.048666959449101765,-0.4958953732373316,0.01569710878376852,-0.14548499918060798,0.4788390280801925,0.09380335024588955,-0.12394855372648543,-0.01472269281968842,66,62,50,25,44,40,73,42,48,54
Zach Remillard_621545_2023,621545,Zach Remillard,576,158,146,2023,27.0,65.0,47.2,53.1,35.6,77.4,66.2,52.8,31.4,16.0,19.3,35.2,-0.23414397654869415,-0.24770582657845538,-0.15113311157669085,-1.2373970189246741,-0.3164739674146567,-0.70296365369743,0.0017427298055938103,0.5563213072752969,0.49101907563451275,0.9677697907789913,61,36,44,8,27,18,49,25,78,90
Zack Collins_641470_2023,641470,Zack Collins,27,6,4,2023,11.8,70.0,33.3,37.0,100.0,57.1,66.7,50.0,50.0,11.1,14.8,25.9,-1.8999994306780832,0.3606163590889074,-2.185818132395973,3.3104797412910263,-2.359829375544366,-0.6483088836467611,1.6760806822409768,-0.42904303596126636,-0.37377915315439114,-0.7562264540262386,99,66,1,99,2,20,96,69,34,15
Zack Gelof_680869_2023,680869,Zack Gelof,1155,298,270,2023,29.5,72.5,50.4,48.6,52.0,72.5,66.3,55.2,37.8,17.0,14.2,31.2,0.0398454073541659,0.6647774519225887,0.3172835838637187,-0.07924206756539644,-0.80969768661838,-0.6920326996872967,0.5778590145145426,0.7574160712011261,-0.4890855836595786,0.2262660295724405,45,80,66,44,12,19,77,18,25,69
Zack Short_670097_2023,670097,Zack Short,1020,251,219,2023,16.1,64.1,41.9,53.7,50.0,80.6,75.2,52.8,26.6,10.4,19.0,29.4,-1.4287376903651638,-0.35720381999858136,-0.9269482633998708,-0.2204804762677474,0.005631318595936584,0.2808222072146099,-0.43034448372611767,-0.5698093707093467,0.433365860381919,-0.10741066297050718,97,31,14,37,43,61,31,74,76,48
Óscar Mercado_640458_2023,640458,Óscar Mercado,112,32,31,2023,31.4,72.1,53.6,54.5,75.0,77.3,76.7,34.4,34.4,12.5,12.5,25.0,0.24807733912033936,0.616111677069199,0.7857002793041292,1.5449996325116395,-0.32653975760248866,0.44478651736661656,0.27179723826291363,-0.14751036646510537,-0.8157871367576088,-0.9230648002977121,35,78,85,96,27,68,62,53,12,9
Aaron Hicks_543305_2024,543305,Aaron Hicks,284,63,57,2024,27.5,59.6,44.0,51.4,52.6,73.6,67.2,55.6,28.6,14.4,19.4,33.8,-0.21406572699065302,-1.0178853284350518,-0.6989105363578346,-0.03424965155636258,-0.9174248378843987,-0.6915594806172031,-0.3731993129151583,0.27531868812527505,0.49502584390095494,0.7305198579461168,58,12,20,46,11,20,35,34,79,87
Aaron Judge_592450_2024,592450,Aaron Judge,2882,682,558,2024,21.1,66.4,42.0,46.1,47.0,77.7,69.4,41.8,31.3,12.9,14.6,27.5,-1.0009059960103759,-0.14785486524332161,-1.0075253089068075,-0.4220152717857912,-0.44046756581637153,-0.437597560581316,-0.12340972671852642,-0.0341652521928223,-0.39402338710180584,-0.4185926697240434,87,43,12,28,25,28,45,49,30,28
Aaron Schunk_668845_2024,668845,Aaron Schunk,371,97,94,2024,43.1,75.6,58.5,47.4,53.6,84.2,72.4,55.7,50.5,16.2,12.1,28.3,1.703857428744922,1.0292451731925463,1.5385465646222176,0.03499420919889251,0.3156842069744015,-0.0912858514414705,1.6528717751241893,0.6466994165069917,-0.8570698615824105,-0.27267361859132444,6,88,95,50,62,44,95,22,11,37
Abraham Toro_647351_2024,647351,Abraham Toro,1394,363,337,2024,30.7,65.4,48.1,50.2,65.7,90.4,82.6,48.3,19.9,8.4,17.8,26.2,0.1793544075192084,-0.2758005215950466,-0.06625025263244035,0.8728449243374793,1.0369366671748315,1.086173959634003,-1.178076868437639,-0.9626170731471144,0.19867610023336835,-0.6557111278147116,41,37,49,84,91,89,10,87,64,18
Adael Amador_691182_2024,691182,Adael Amador,119,36,35,2024,50.8,73.3,62.2,50.4,63.3,90.9,79.7,50.0,52.8,12.6,12.6,25.2,2.6505246274092755,0.7349701635835794,2.1094838938378175,0.7066596585248666,1.095102188158737,0.7514059741321533,1.8656554966990977,-0.09606204025644191,-0.7644605666862896,-0.8381099417306102,2,80,98,79,92,80,97,53,13,11
Adam Duvall_594807_2024,594807,Adam Duvall,1252,329,302,2024,34.5,65.1,49.0,47.6,52.7,83.8,72.3,53.6,28.5,13.6,18.2,31.8,0.6465408172496689,-0.3141842185005655,0.07262639501459717,-0.027325265480836972,0.26915179018727636,-0.10282957507946633,-0.3824507790705892,0.11026058662228966,0.27276353615026483,0.3657222301143204,23,35,54,47,59,43,34,41,69,75
Adam Frazier_624428_2024,624428,Adam Frazier,1211,294,262,2024,26.4,64.4,47.0,54.1,60.5,88.4,81.2,54.4,17.7,8.8,18.8,27.7,-0.34930389822841806,-0.4037461779467715,-0.23598837753437557,0.5127768484101526,0.8042745832392091,0.924561828702076,-1.3816091238571169,-0.8800880223956217,0.3838946900256102,-0.3821129069408638,65,30,41,72,85,86,6,84,73,30
Addison Barger_680718_2024,680718,Addison Barger,859,224,208,2024,32.7,59.9,46.3,50.2,56.4,81.0,72.4,51.6,30.5,12.8,20.5,33.3,0.42524199158787224,-0.9795016315295346,-0.34400354792651644,0.22887701931360657,-0.056575127322594794,-0.0912858514414705,-0.19742145596197297,-0.05479751488069538,0.6987662926724213,0.6393204509881676,31,13,36,60,41,44,43,50,86,85
Adley Rutschman_668939_2024,668939,Adley Rutschman,2593,634,570,2024,29.5,59.4,44.5,50.0,72.3,88.2,82.9,56.0,10.4,7.6,20.6,28.2,0.03182185707801041,-1.043474459705397,-0.6217568432205914,1.3298544053221624,0.7810083748456464,1.1208051305479887,-2.0569661532035663,-1.1276751746500997,0.7172881516516457,-0.29091349998291455,47,11,23,93,85,90,2,92,87,36
